asset_id,source_dataset,original_celeba_file,raw_image_path,raw_mask_path,image_path,mask_path,partition,gender_label,quality_score,confidence_bucket,quality_flags,hair_mask_stats,mask_topology_stats,mask_shape_stats,crop_box,crop_size,celeba_attribute_hints,labeling,full_hair_score,full_hair_flags,full_hair_candidate,render_review,render_bank
celeba_full_hair_000120,CelebA_full_hair,003315.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\003315.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\003315_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000120.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000120_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 9374, 'coverage_ratio': 0.241573, 'bbox_x': 26, 'bbox_y': 15, 'bbox_width': 125, 'bbox_height': 137}","{'component_count': 1, 'largest_component_pixels': 9374, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.231057, 'top_band_span_ratio': 0.55618, 'side_bias_ratio': 0.090036, 'outer_side_ratio': 0.028163, 'top_rows_with_pixels': 24}","{'left': 6, 'top': 0, 'right': 171, 'bottom': 162}","{'width': 165, 'height': 162}","{'positive_fields': ['Male', 'Bangs', 'Straight_Hair'], 'color_hint': None, 'texture_hint': 'Straight_Hair', 'bangs_hint': True, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000124,CelebA_full_hair,003624.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\003624.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\003624_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000124.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000124_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 10153, 'coverage_ratio': 0.261648, 'bbox_x': 22, 'bbox_y': 14, 'bbox_width': 147, 'bbox_height': 161}","{'component_count': 1, 'largest_component_pixels': 10153, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.260876, 'top_band_span_ratio': 0.578652, 'side_bias_ratio': 0.124003, 'outer_side_ratio': 0.204767, 'top_rows_with_pixels': 25}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 187}","{'width': 178, 'height': 187}","{'positive_fields': ['Male', 'Straight_Hair'], 'color_hint': None, 'texture_hint': 'Straight_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000125,CelebA_full_hair,003641.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\003641.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\003641_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000125.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000125_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 9806, 'coverage_ratio': 0.252706, 'bbox_x': 12, 'bbox_y': 7, 'bbox_width': 154, 'bbox_height': 124}","{'component_count': 1, 'largest_component_pixels': 9806, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.340104, 'top_band_span_ratio': 0.617978, 'side_bias_ratio': 0.020192, 'outer_side_ratio': 0.238527, 'top_rows_with_pixels': 32}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 140}","{'width': 178, 'height': 140}","{'positive_fields': ['Gray_Hair', 'Wavy_Hair', 'Receding_Hairline'], 'color_hint': 'Gray_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': True}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000126,CelebA_full_hair,003646.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\003646.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\003646_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000126.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000126_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 9053, 'coverage_ratio': 0.233301, 'bbox_x': 24, 'bbox_y': 17, 'bbox_width': 120, 'bbox_height': 131}","{'component_count': 1, 'largest_component_pixels': 9053, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.151541, 'top_band_span_ratio': 0.449438, 'side_bias_ratio': 0.122722, 'outer_side_ratio': 0.044957, 'top_rows_with_pixels': 22}","{'left': 5, 'top': 0, 'right': 163, 'bottom': 158}","{'width': 158, 'height': 158}","{'positive_fields': ['Male', 'Bangs', 'Brown_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': None, 'bangs_hint': True, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000127,CelebA_full_hair,003698.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\003698.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\003698_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000127.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000127_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 9571, 'coverage_ratio': 0.24665, 'bbox_x': 20, 'bbox_y': 11, 'bbox_width': 154, 'bbox_height': 159}","{'component_count': 1, 'largest_component_pixels': 9571, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.261308, 'top_band_span_ratio': 0.578652, 'side_bias_ratio': 0.180023, 'outer_side_ratio': 0.204994, 'top_rows_with_pixels': 28}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 182}","{'width': 178, 'height': 182}","{'positive_fields': ['Male', 'Brown_Hair', 'Wavy_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000128,CelebA_full_hair,003787.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\003787.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\003787_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000128.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000128_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 8583, 'coverage_ratio': 0.221189, 'bbox_x': 35, 'bbox_y': 3, 'bbox_width': 126, 'bbox_height': 132}","{'component_count': 1, 'largest_component_pixels': 8583, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.387352, 'top_band_span_ratio': 0.589888, 'side_bias_ratio': 0.126879, 'outer_side_ratio': 0.12117, 'top_rows_with_pixels': 36}","{'left': 15, 'top': 0, 'right': 178, 'bottom': 145}","{'width': 163, 'height': 145}","{'positive_fields': ['Bangs', 'Blond_Hair'], 'color_hint': 'Blond_Hair', 'texture_hint': None, 'bangs_hint': True, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000130,CelebA_full_hair,004075.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\004075.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\004075_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000130.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000130_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 14514, 'coverage_ratio': 0.374034, 'bbox_x': 17, 'bbox_y': 7, 'bbox_width': 147, 'bbox_height': 197}","{'component_count': 1, 'largest_component_pixels': 14514, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.358686, 'top_band_span_ratio': 0.617978, 'side_bias_ratio': 0.13077, 'outer_side_ratio': 0.245349, 'top_rows_with_pixels': 32}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 218}","{'width': 178, 'height': 218}","{'positive_fields': ['Bangs', 'Blond_Hair'], 'color_hint': 'Blond_Hair', 'texture_hint': None, 'bangs_hint': True, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000131,CelebA_full_hair,004207.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\004207.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\004207_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000131.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000131_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 7114, 'coverage_ratio': 0.183332, 'bbox_x': 30, 'bbox_y': 15, 'bbox_width': 132, 'bbox_height': 137}","{'component_count': 1, 'largest_component_pixels': 7114, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.182944, 'top_band_span_ratio': 0.466292, 'side_bias_ratio': 0.34889, 'outer_side_ratio': 0.128479, 'top_rows_with_pixels': 24}","{'left': 9, 'top': 0, 'right': 178, 'bottom': 162}","{'width': 169, 'height': 162}","{'positive_fields': ['Brown_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': None, 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000132,CelebA_full_hair,004226.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\004226.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\004226_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000132.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000132_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 9317, 'coverage_ratio': 0.240104, 'bbox_x': 26, 'bbox_y': 17, 'bbox_width': 145, 'bbox_height': 139}","{'component_count': 1, 'largest_component_pixels': 9317, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.207577, 'top_band_span_ratio': 0.505618, 'side_bias_ratio': 0.291188, 'outer_side_ratio': 0.164645, 'top_rows_with_pixels': 22}","{'left': 3, 'top': 0, 'right': 178, 'bottom': 167}","{'width': 175, 'height': 167}","{'positive_fields': ['Male', 'Bangs', 'Brown_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': None, 'bangs_hint': True, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000135,CelebA_full_hair,004400.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\004400.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\004400_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000135.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000135_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 9966, 'coverage_ratio': 0.256829, 'bbox_x': 23, 'bbox_y': 14, 'bbox_width': 145, 'bbox_height': 160}","{'component_count': 1, 'largest_component_pixels': 9966, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.253241, 'top_band_span_ratio': 0.601124, 'side_bias_ratio': 0.192856, 'outer_side_ratio': 0.240016, 'top_rows_with_pixels': 25}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 186}","{'width': 178, 'height': 186}","{'positive_fields': ['Wavy_Hair'], 'color_hint': None, 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000136,CelebA_full_hair,004536.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\004536.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\004536_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000136.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000136_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 9319, 'coverage_ratio': 0.240156, 'bbox_x': 15, 'bbox_y': 16, 'bbox_width': 140, 'bbox_height': 144}","{'component_count': 1, 'largest_component_pixels': 9319, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.246903, 'top_band_span_ratio': 0.561798, 'side_bias_ratio': 0.07372, 'outer_side_ratio': 0.15624, 'top_rows_with_pixels': 23}","{'left': 0, 'top': 0, 'right': 177, 'bottom': 171}","{'width': 177, 'height': 171}","{'positive_fields': ['Blond_Hair', 'Wavy_Hair'], 'color_hint': 'Blond_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000139,CelebA_full_hair,004692.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\004692.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\004692_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000139.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000139_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 10280, 'coverage_ratio': 0.264921, 'bbox_x': 19, 'bbox_y': 16, 'bbox_width': 133, 'bbox_height': 199}","{'component_count': 1, 'largest_component_pixels': 10280, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.182512, 'top_band_span_ratio': 0.449438, 'side_bias_ratio': 0.053891, 'outer_side_ratio': 0.125389, 'top_rows_with_pixels': 23}","{'left': 0, 'top': 0, 'right': 173, 'bottom': 218}","{'width': 173, 'height': 218}","{'positive_fields': ['Blond_Hair', 'Wavy_Hair'], 'color_hint': 'Blond_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000140,CelebA_full_hair,004731.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\004731.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\004731_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000140.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000140_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 8289, 'coverage_ratio': 0.213612, 'bbox_x': 22, 'bbox_y': 7, 'bbox_width': 136, 'bbox_height': 144}","{'component_count': 1, 'largest_component_pixels': 8289, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.340824, 'top_band_span_ratio': 0.623596, 'side_bias_ratio': 0.08264, 'outer_side_ratio': 0.151526, 'top_rows_with_pixels': 32}","{'left': 1, 'top': 0, 'right': 178, 'bottom': 162}","{'width': 177, 'height': 162}","{'positive_fields': ['Brown_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': None, 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000141,CelebA_full_hair,004736.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\004736.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\004736_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000141.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000141_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 8101, 'coverage_ratio': 0.208767, 'bbox_x': 13, 'bbox_y': 13, 'bbox_width': 136, 'bbox_height': 138}","{'component_count': 1, 'largest_component_pixels': 8101, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.242005, 'top_band_span_ratio': 0.623596, 'side_bias_ratio': 0.208493, 'outer_side_ratio': 0.163313, 'top_rows_with_pixels': 26}","{'left': 0, 'top': 0, 'right': 170, 'bottom': 162}","{'width': 170, 'height': 162}","{'positive_fields': ['Male', 'Blond_Hair'], 'color_hint': 'Blond_Hair', 'texture_hint': None, 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000142,CelebA_full_hair,004784.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\004784.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\004784_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000142.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000142_mask.png,train,female,1.0,high,['usable_candidate'],"{'positive_pixels': 8117, 'coverage_ratio': 0.209179, 'bbox_x': 32, 'bbox_y': 17, 'bbox_width': 123, 'bbox_height': 139}","{'component_count': 1, 'largest_component_pixels': 8117, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.144771, 'top_band_span_ratio': 0.398876, 'side_bias_ratio': 0.063201, 'outer_side_ratio': 0.039916, 'top_rows_with_pixels': 22}","{'left': 13, 'top': 0, 'right': 174, 'bottom': 167}","{'width': 161, 'height': 167}","{'positive_fields': ['Bangs', 'Brown_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': None, 'bangs_hint': True, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
