asset_id,image_path,mask_path,partition,gender_label,confidence_bucket,quality_score,color_hint,texture_hint,bangs_hint,male_hint,review_keep,review_gender,review_length,review_curl,review_bang,review_volume,review_side_hair,review_color,review_style_family,review_notes
celeba_hair_000217,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000217.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000217_mask.png,train,female,high,1.0,Blond_Hair,Straight_Hair,True,False,no,,,,,,,,,codex_visual_review
celeba_hair_000218,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000218.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000218_mask.png,train,male,high,1.0,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000219,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000219.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000219_mask.png,train,female,high,1.0,Black_Hair,Wavy_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000220,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000220.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000220_mask.png,train,male,medium,0.96,Black_Hair,Straight_Hair,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000221,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000221.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000221_mask.png,train,female,high,1.0,Blond_Hair,,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000222,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000222.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000222_mask.png,train,female,medium,0.96,,Wavy_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000223,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000223.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000223_mask.png,train,female,high,1.0,Brown_Hair,Straight_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000224,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000224.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000224_mask.png,train,female,high,1.0,,Wavy_Hair,True,False,no,,,,,,,,,codex_visual_review
celeba_hair_000225,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000225.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000225_mask.png,train,male,high,1.0,,Wavy_Hair,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000226,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000226.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000226_mask.png,train,male,high,1.0,Blond_Hair,Straight_Hair,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000227,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000227.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000227_mask.png,train,female,high,1.0,Blond_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000228,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000228.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000228_mask.png,train,male,medium,0.96,Gray_Hair,Straight_Hair,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000229,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000229.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000229_mask.png,train,male,high,1.0,Brown_Hair,Straight_Hair,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000230,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000230.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000230_mask.png,train,female,medium,0.96,Brown_Hair,Wavy_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000231,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000231.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000231_mask.png,train,female,high,1.0,Black_Hair,,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000232,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000232.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000232_mask.png,train,female,high,1.0,Brown_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000233,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000233.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000233_mask.png,train,male,medium,1.0,Brown_Hair,Wavy_Hair,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000234,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000234.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000234_mask.png,train,female,high,1.0,Blond_Hair,Wavy_Hair,True,False,no,,,,,,,,,codex_visual_review
celeba_hair_000235,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000235.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000235_mask.png,train,male,high,1.0,Black_Hair,,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000236,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000236.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000236_mask.png,train,female,high,1.0,Brown_Hair,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000237,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000237.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000237_mask.png,train,male,high,1.0,Black_Hair,,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000238,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000238.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000238_mask.png,train,female,medium,0.96,Brown_Hair,Wavy_Hair,False,False,no,,,,,,,,,codex_visual_review
celeba_hair_000239,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000239.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000239_mask.png,train,male,high,1.0,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000240,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000240.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000240_mask.png,train,female,high,1.0,,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000241,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000241.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000241_mask.png,train,female,high,1.0,Brown_Hair,Straight_Hair,True,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000242,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000242.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000242_mask.png,train,female,high,1.0,Brown_Hair,Straight_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000243,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000243.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000243_mask.png,train,male,medium,0.96,Black_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000244,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000244.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000244_mask.png,train,female,high,1.0,,,True,False,no,,,,,,,,,codex_visual_review
celeba_hair_000245,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000245.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000245_mask.png,train,female,high,1.0,Black_Hair,,True,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000246,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000246.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000246_mask.png,train,female,high,1.0,,Wavy_Hair,False,False,yes,,,,,,,,,codex_visual_review
celeba_hair_000247,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000247.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000247_mask.png,train,male,high,1.0,Brown_Hair,,False,True,no,,,,,,,,,codex_visual_review
celeba_hair_000248,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000248.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000248_mask.png,train,male,medium,0.96,Brown_Hair,,True,True,no,,,,,,,,,codex_visual_review
celeba_hair_000249,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000249.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000249_mask.png,train,male,high,1.0,Black_Hair,,False,True,yes,,,,,,,,,codex_visual_review
celeba_hair_000250,backend/data/processed/celeba_hair_rich_assets/images/celeba_hair_000250.png,backend/data/processed/celeba_hair_rich_assets/masks/celeba_hair_000250_mask.png,train,female,medium,0.96,Blond_Hair,,False,False,yes,,,,,,,,,codex_visual_review
